frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
68,  0,  3.350,  0.98,  1, 0.38, 0.27, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.08, 0.00, 0.23, 0.19, 0.58, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
69,  0,  3.400,  0.98,  1, 0.38, 0.15, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.10, 0.01, 0.00, 0.08, 0.00, 0.13, 0.08, 0.67, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
70,  0,  3.450,  0.98,  1, 0.35, 0.18, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.02, 0.13, 0.00, 0.00, 0.00, 0.01, 0.11, 0.13, 0.60, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
71,  0,  3.500,  0.98,  1, 0.27, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.10, 0.00, 0.00, 0.00, 0.03, 0.11, 0.09, 0.58, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
72,  0,  3.550,  0.98,  1, 0.22, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.14, 0.05, 0.00, 0.06, 0.03, 0.15, 0.17, 0.51, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
73,  0,  3.600,  0.98,  1, 0.19, 0.08, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.10, 0.13, 0.04, 0.06, 0.02, 0.22, 0.23, 0.47, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
74,  0,  3.650,  0.98,  1, 0.31, 0.25, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.12, 0.15, 0.11, 0.06, 0.05, 0.21, 0.34, 0.34, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
75,  0,  3.700,  0.98,  1, 0.39, 0.33, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.13, 0.11, 0.11, 0.00, 0.07, 0.19, 0.33, 0.44, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
76,  0,  3.750,  0.98,  1, 0.38, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.03, 0.06, 0.00, 0.09, 0.25, 0.30, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
77,  0,  3.800,  0.98,  1, 0.38, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.20, 0.01, 0.00, 0.00, 0.03, 0.25, 0.22, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
78,  0,  3.850,  0.98,  1, 0.24, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.18, 0.01, 0.00, 0.00, 0.02, 0.22, 0.22, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
79,  0,  3.900,  0.98,  1, 0.23, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.01, 0.02, 0.00, 0.03, 0.13, 0.29, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
80,  0,  3.950,  0.98,  1, 0.20, 0.15, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.17, 0.00, 0.02, 0.00, 0.03, 0.13, 0.36, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
81,  0,  4.000,  0.98,  1, 0.22, 0.10, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.15, 0.00, 0.02, 0.00, 0.03, 0.23, 0.36, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
82,  0,  4.050,  0.98,  1, 0.31, 0.12, 0.00, 0.00, 0.00, 0.07, 0.01, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.29, 0.36, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
83,  0,  4.100,  0.98,  1, 0.27, 0.11, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.17, 0.00, 0.05, 0.00, 0.00, 0.28, 0.38, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
84,  0,  4.150,  0.98,  1, 0.31, 0.18, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.29, 0.00, 0.05, 0.00, 0.00, 0.21, 0.31, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
85,  0,  4.200,  0.98,  1, 0.24, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.00, 0.05, 0.00, 0.00, 0.08, 0.18, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
86,  0,  4.250,  0.93,  1, 0.28, 0.09, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.31, 0.00, 0.00, 0.00, 0.02, 0.04, 0.04, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
87,  0,  4.300,  0.98,  1, 0.28, 0.06, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.25, 0.00, 0.00, 0.00, 0.02, 0.06, 0.15, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
88,  0,  4.350,  0.98,  1, 0.32, 0.05, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.34, 0.00, 0.03, 0.00, 0.02, 0.06, 0.15, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
89,  0,  4.400,  0.98,  1, 0.35, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.34, 0.00, 0.10, 0.00, 0.01, 0.05, 0.24, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
90,  0,  4.450,  0.98,  1, 0.37, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.02, 0.10, 0.00, 0.01, 0.12, 0.23, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
91,  0,  4.500,  0.98,  1, 0.43, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.27, 0.06, 0.08, 0.00, 0.01, 0.22, 0.29, 0.18, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
92,  0,  4.550,  0.93,  1, 0.37, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.06, 0.03, 0.00, 0.01, 0.26, 0.23, 0.18, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
93,  0,  4.600,  0.93,  1, 0.33, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.08, 0.04, 0.03, 0.00, 0.01, 0.19, 0.20, 0.11, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
94,  0,  4.650,  0.98,  1, 0.21, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.09, 0.01, 0.01, 0.00, 0.02, 0.24, 0.29, 0.08, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
95,  0,  4.700,  0.98,  1, 0.23, 0.15, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.02, 0.16, 0.01, 0.00, 0.00, 0.01, 0.21, 0.31, 0.04, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
96,  0,  4.750,  0.98,  1, 0.28, 0.19, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.04, 0.23, 0.10, 0.00, 0.00, 0.01, 0.15, 0.25, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
97,  0,  4.800,  0.98,  1, 0.32, 0.34, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.02, 0.22, 0.10, 0.02, 0.00, 0.00, 0.11, 0.22, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
98,  0,  4.850,  0.98,  1, 0.37, 0.39, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.02, 0.16, 0.09, 0.02, 0.00, 0.00, 0.18, 0.19, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
99,  0,  4.900,  0.98,  1, 0.35, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.05, 0.03, 0.00, 0.03, 0.20, 0.18, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
100,  0,  4.950,  0.98,  1, 0.34, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.05, 0.01, 0.00, 0.05, 0.16, 0.08, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
101,  0,  5.000,  0.98,  1, 0.31, 0.11, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.01, 0.08, 0.05, 0.01, 0.00, 0.05, 0.25, 0.10, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
102,  0,  5.050,  0.98,  1, 0.19, 0.11, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.01, 0.17, 0.01, 0.00, 0.00, 0.03, 0.32, 0.10, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
103,  0,  5.100,  0.98,  1, 0.21, 0.22, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.01, 0.20, 0.00, 0.04, 0.00, 0.04, 0.26, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
104,  0,  5.150,  0.98,  1, 0.14, 0.20, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.20, 0.00, 0.04, 0.00, 0.04, 0.15, 0.01, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
105,  0,  5.200,  0.98,  1, 0.31, 0.36, 0.00, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.09, 0.00, 0.04, 0.00, 0.04, 0.11, 0.03, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
106,  0,  5.250,  0.98,  1, 0.31, 0.37, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.04, 0.01, 0.04, 0.00, 0.02, 0.22, 0.13, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
107,  0,  5.300,  0.93,  1, 0.37, 0.41, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.04, 0.01, 0.04, 0.00, 0.02, 0.25, 0.25, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
108,  0,  5.350,  0.93,  1, 0.21, 0.30, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.09, 0.01, 0.05, 0.00, 0.07, 0.22, 0.33, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
109,  0,  5.400,  0.98,  1, 0.20, 0.22, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.12, 0.00, 0.02, 0.00, 0.05, 0.16, 0.35, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
110,  0,  5.450,  0.93,  1, 0.18, 0.27, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.11, 0.00, 0.02, 0.00, 0.05, 0.12, 0.30, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
111,  0,  5.500,  0.93,  1, 0.24, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.02, 0.00, 0.00, 0.01, 0.10, 0.34, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
112,  0,  5.550,  0.98,  1, 0.21, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.05, 0.02, 0.00, 0.00, 0.01, 0.14, 0.35, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
113,  0,  5.600,  0.98,  1, 0.26, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.02, 0.00, 0.00, 0.01, 0.14, 0.36, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
114,  0,  5.650,  0.98,  1, 0.30, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.13, 0.01, 0.05, 0.00, 0.01, 0.18, 0.35, 0.04, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
115,  0,  5.700,  0.98,  1, 0.39, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.00, 0.10, 0.00, 0.03, 0.14, 0.30, 0.10, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
116,  0,  5.750,  0.98,  1, 0.41, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.09, 0.00, 0.10, 0.00, 0.03, 0.09, 0.30, 0.10, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
117,  0,  5.800,  0.98,  1, 0.41, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.08, 0.00, 0.06, 0.00, 0.02, 0.10, 0.25, 0.06, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
118,  0,  5.850,  0.98,  1, 0.39, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 0.02, 0.00, 0.02, 0.09, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
119,  0,  5.900,  0.93,  1, 0.42, 0.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.00, 0.02, 0.00, 0.04, 0.09, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
120,  0,  5.950,  0.98,  1, 0.40, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.08, 0.10, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
121,  0,  6.000,  0.98,  1, 0.29, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.06, 0.21, 0.26, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
122,  0,  6.050,  0.98,  1, 0.14, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.06, 0.26, 0.28, 0.04, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
123,  0,  6.100,  0.98,  1, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.05, 0.23, 0.18, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
124,  0,  6.150,  0.98,  1, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.05, 0.15, 0.10, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
125,  0,  6.200,  0.98,  1, 0.07, 0.07, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.03, 0.22, 0.07, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
126,  0,  6.250,  0.98,  1, 0.03, 0.07, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.13, 0.00, 0.01, 0.00, 0.02, 0.25, 0.13, 0.03, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
127,  0,  6.300,  0.93,  1, 0.03, 0.08, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.12, 0.00, 0.01, 0.00, 0.02, 0.18, 0.13, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
128,  0,  6.350,  0.93,  1, 0.08, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.03, 0.00, 0.01, 0.00, 0.05, 0.05, 0.13, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
129,  0,  6.400,  0.93,  1, 0.09, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.05, 0.05, 0.08, 0.13, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
130,  0,  6.450,  0.98,  1, 0.14, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.08, 0.08, 0.05, 0.09, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
131,  0,  6.500,  0.93,  1, 0.12, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.07, 0.11, 0.06, 0.14, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
132,  0,  6.550,  0.93,  1, 0.10, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.06, 0.08, 0.03, 0.18, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
133,  0,  6.600,  0.98,  1, 0.05, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.13, 0.00, 0.02, 0.00, 0.08, 0.05, 0.10, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
134,  0,  6.650,  0.93,  1, 0.05, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.21, 0.02, 0.03, 0.00, 0.11, 0.04, 0.18, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
135,  0,  6.700,  0.98,  1, 0.12, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.02, 0.08, 0.00, 0.12, 0.07, 0.31, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
136,  0,  6.750,  0.98,  1, 0.12, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.02, 0.06, 0.00, 0.10, 0.12, 0.33, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
137,  0,  6.800,  0.98,  1, 0.07, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.05, 0.00, 0.08, 0.20, 0.23, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
138,  0,  6.850,  0.98,  1, 0.05, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.00, 0.00, 0.00, 0.09, 0.18, 0.20, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
